labels,files,cl2
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_410744.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_413597.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_416515.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_419370.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_422139.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_424935.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_427787.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_430678.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_433506.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_436331.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_439258.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_442191.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_445123.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_447862.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_450736.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_453597.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_456437.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_459290.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_462118.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_464944.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_467796.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_470737.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_473656.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_476601.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_479539.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_482468.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_485483.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_488526.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_491534.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_494502.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_497296.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_500184.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_502677.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_505334.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_508132.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_510798.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_513676.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_516633.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_519634.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_522646.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_525496.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_528604.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_531693.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_535056.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_538154.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_540915.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_543801.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_546668.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_549610.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_552630.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_555546.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_558495.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_561440.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_564288.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_567249.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_570272.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_572840.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_575805.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_578568.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_581342.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_584404.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_587373.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_590275.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_593167.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_596223.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_599229.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_602245.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_605183.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_608105.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_611132.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_614066.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_616974.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_619898.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_622821.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_625633.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_628482.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_631298.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_634154.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_637135.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_640204.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_643422.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_646452.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_212_649414.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_2789.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_5740.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_8818.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_11917.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_14968.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_18049.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_21068.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_24084.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_27195.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_30280.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_33357.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_35853.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_38654.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_41291.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_43937.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_46490.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_49184.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_51802.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_53780.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_56844.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_59959.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_63230.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_66394.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_69585.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_72744.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_75898.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_79028.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_82037.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_85036.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_87991.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_91082.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_94192.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_97233.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_100285.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_103328.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_106389.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_109475.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_112568.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_115619.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_118625.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_121158.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_123879.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_126571.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_129192.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_131917.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_134588.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_137380.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_139981.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_142650.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_145216.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_147947.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_150578.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_153335.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_155957.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_158630.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_161198.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_163891.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_166582.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_169424.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_172183.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_174937.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_177555.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_180291.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_182981.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_185792.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_188492.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_191243.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_193874.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_196542.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_199191.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_201877.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_204451.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_207510.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_210459.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_213569.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_216793.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_220031.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_223139.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_226174.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_229130.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_232261.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_235345.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_238316.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_241358.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_244475.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_247468.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_250470.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_253518.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_256558.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_259550.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_262627.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_265649.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_268788.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_271722.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_274814.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_277864.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_281011.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_284078.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_287105.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_289634.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_292311.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_294987.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_297575.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_300268.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_302837.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_305636.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_308227.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_311002.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_313721.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_316429.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_319093.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_321884.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_324585.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_327341.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_329986.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_332749.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_335375.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_338172.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_340861.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_343619.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_346252.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_349025.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_351673.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_354360.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_356943.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_359720.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_362421.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_365159.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_367795.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_370587.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_373272.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_375925.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_378817.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_382027.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_385099.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_388225.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_391247.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_394412.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_397474.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_400623.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_403744.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_406755.png,R
R,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_R_231_409752.png,R
